timestamp	x	y	z
1511380203011	-7.6710224	-2.4037786	5.803545
1511380203016	-7.7093296	-2.3942018	5.813122
1511380203018	-7.73806	-2.384625	5.8226986
1511380203034	-7.747637	-2.3942018	5.841852
1511380203035	-7.7189064	-2.4229321	5.851429
1511380203043	-7.6710224	-2.4420857	5.861006
1511380203055	-7.6231384	-2.4516625	5.841852
1511380203064	-7.603985	-2.432509	5.813122
1511380203076	-7.5944076	-2.4133554	5.7843914
1511380203083	-7.632715	-2.384625	5.746084
1511380203097	-7.642292	-2.3463178	5.707777
1511380203103	-7.632715	-2.3175871	5.6790466
1511380203113	-7.5944076	-2.3080103	5.650316
1511380203123	-7.5465236	-2.2984335	5.6120086
1511380203133	-7.517793	-2.2601264	5.583278
1511380203145	-7.52737	-2.2122424	5.5641246
1511380203153	-7.5561004	-2.1643584	5.5737014
1511380203166	-7.575254	-2.1164744	5.583278
1511380203173	-7.5848308	-2.078167	5.535394
1511380203184	-7.565677	-2.0398598	5.439626
1511380203194	-7.5082164	-2.0111294	5.3342814
1511380203206	-7.441179	-2.030283	5.315128
1511380203214	-7.422025	-2.1452048	5.3821654
1511380203224	-7.4603324	-2.327164	5.48751
1511380203234	-7.52737	-2.480393	5.583278
1511380203245	-7.5848308	-2.5953147	5.659893
1511380203256	-7.575254	-2.6719291	5.7365074
1511380203264	-7.5561004	-2.72939	5.803545
1511380203274	-7.5082164	-2.767697	5.8322754
1511380203284	-7.469909	-2.7581203	5.841852
1511380203294	-7.4603324	-2.719813	5.813122
1511380203308	-7.489063	-2.6623523	5.765238
1511380203315	-7.5561004	-2.5761611	5.6982
1511380203324	-7.642292	-2.4708161	5.6120086
1511380203335	-7.73806	-2.3463178	5.5258174
1511380203346	-7.824251	-2.2026656	5.45878
1511380203355	-7.9008656	-2.078167	5.4204726
1511380203365	-7.9391727	-1.9536686	5.401319
1511380203375	-7.920019	-1.8387469	5.3821654
1511380203385	-7.8625584	-1.7525556	5.363012
1511380203395	-7.776367	-1.7142484	5.3438582
1511380203406	-7.699753	-1.7429788	5.3725886
1511380203415	-7.680599	-1.8004397	5.4204726
1511380203425	-7.690176	-1.8674773	5.4300494
1511380203435	-7.680599	-1.9153614	5.391742
1511380203447	-7.651869	-2.030283	5.3247046
1511380203455	-7.5848308	-2.0207062	5.3342814
1511380203465	-7.536947	-2.1643584	5.3821654
1511380203476	-7.52737	-2.327164	6.1100025
1511380203485	-7.517793	-2.4516625	5.5737014
1511380203496	-7.5082164	-2.5091233	5.506664
1511380203505	-7.517793	-2.4995465	5.45878
1511380203515	-7.5082164	-2.5187001	5.449203
1511380203527	-7.5944076	-2.5474305	5.4683566
1511380203539	-7.5848308	-2.5761611	5.4779334
1511380203545	-7.6710224	-2.5570073	5.4683566
1511380203557	-7.690176	-2.4995465	5.4779334
1511380203565	-7.699753	-2.432509	5.5258174
1511380203576	-7.7093296	-2.3750482	5.554548
1511380203589	-7.728483	-2.3175871	5.5258174
1511380203597	-7.776367	-2.2697031	5.4683566
1511380203606	-7.833828	-2.2505496	5.4300494
1511380203622	-7.920019	-2.2409728	5.401319
1511380203628	-8.00621	-2.2218192	5.410896
1511380203643	-8.082825	-2.1930888	5.45878
1511380203646	-8.1402855	-2.1452048	5.544971
1511380203656	-8.178593	-2.087744	5.583278
1511380203666	-8.236053	-2.0398598	5.5737014
1511380203676	-8.322245	-2.0015526	5.497087
1511380203686	-8.418014	-1.982399	5.3821654
1511380203696	-8.523358	-1.9728222	5.2768207
1511380203706	-8.599973	-1.9536686	5.209783
1511380203716	-8.63828	-1.9249382	5.1810527
1511380203727	-8.6574335	-1.8962077	5.21936
1511380203737	-8.647857	-1.8579005	5.267244
1511380203746	-8.63828	-1.8100165	5.257667
1511380203756	-8.676587	-1.733402	5.1810527
1511380203766	-8.724471	-1.7046716	5.0374002
1511380203777	-8.7532015	-1.7238252	4.8745947
1511380203788	-8.820239	-1.6567876	4.721366
1511380203797	-8.973468	-1.4652514	4.5681367
1511380203806	-9.212888	-1.1492168	4.414908
1511380203816	-9.481039	-0.82360536	4.2999864
1511380203827	-9.672575	-0.59376204	4.2425256
1511380203838	-9.77792	-0.48841715	4.213795
1511380203847	-9.80665	-0.46926352	4.146757
1511380203857	-9.816227	-0.45968673	4.0414124
1511380203867	-9.844957	-0.4213795	3.9552212
1511380203877	-9.902418	-0.32561144	3.9456444
1511380203889	-9.969456	-0.20111294	4.003105
1511380203897	-9.998186	-0.095768064	4.0701427
1511380203907	-9.969456	-0.047884032	4.0892963
1511380203921	-9.911995	-0.038307227	4.0701427
1511380203928	-9.844957	-0.05746084	4.0318356
1511380203938	-9.80665	-0.047884032	3.9552212
1511380203950	-9.768343	-0.019153614	3.86903
1511380203957	-9.682152	0.038307227	3.8019924
1511380203969	-9.528923	0.10534488	3.7541082
1511380203977	-9.308656	0.15322891	3.7253778
1511380203987	-9.069236	0.16280572	3.7062242
1511380203997	-8.858546	0.1436521	3.6583402
1511380204007	-8.714894	0.10534488	3.5913026
1511380204017	-8.628703	0.076614454	3.4955344
1511380204028	-8.571242	0.06703765	3.3614593
1511380204039	-8.494628	0.076614454	3.2465374
1511380204047	-8.39886	0.095768064	3.2273839
1511380204057	-8.293514	0.12449849	3.3135753
1511380204067	-8.169016	0.1436521	3.4859576
1511380204077	-8.0445175	0.18195933	3.6487634
1511380204091	-7.8912888	0.22984336	3.7541082
1511380204099	-7.73806	0.29688102	3.7924154
1511380204107	-7.6135616	0.38307226	3.7732618
1511380204118	-7.536947	0.51714754	3.715801
1511380204128	-7.5082164	0.6607997	3.6296098
1511380204139	-7.4986396	0.79487497	3.5434184
1511380204148	-7.536947	0.90021986	3.4380736
1511380204157	-7.565677	0.9864111	3.323152
1511380204167	-7.5848308	1.0534488	3.1794999
1511380204178	-7.603985	1.091756	3.0550013
1511380204189	-7.680599	1.1013328	2.9496565
1511380204198	-7.795521	1.1109096	2.8060043
1511380204208	-7.9008656	1.1013328	2.6719291
1511380204217	-7.9966335	1.0534488	2.5761611
1511380204228	-8.159439	0.9768343	2.528277
1511380204238	-8.389283	0.90021986	2.5091233
1511380204247	-8.6574335	0.8619126	2.5187001
1511380204260	-8.916007	0.90979666	2.528277
1511380204268	-9.078813	0.91937345	2.5474305
1511380204279	-8.935161	0.82360536	2.6910827
1511380204291	-8.801085	0.6799533	2.9017725
1511380204299	-8.762778	0.5267244	3.1028855
1511380204309	-8.963891	0.4405331	3.2273839
1511380204319	-9.3661175	0.4213795	3.2848446
1511380204329	-9.844957	0.46926352	3.3039982
1511380204339	-10.247183	0.5554548	3.2944214
1511380204349	-10.448297	0.62249243	3.2848446
1511380204359	-10.371682	0.6512229	3.3327289
1511380204369	-10.055647	0.63206923	3.4763808
1511380204379	-9.586384	0.5650316	3.6583402
1511380204389	-9.136273	0.4405331	3.8498764
1511380204399	-8.868123	0.29688102	3.9839516
1511380204411	-8.858546	0.17238252	4.0318356
1511380204419	-9.14585	0.10534488	4.003105
1511380204429	-9.595961	0.095768064	3.9456444
1511380204440	-10.0269165	0.076614454	3.8881836
1511380204449	-10.295067	0.047884032	3.8498764
1511380204460	-10.314221	0.038307227	3.8402996
1511380204470	-10.132261	0.047884032	3.8594532
1511380204480	-9.835381	0.076614454	3.8881836
1511380204491	-9.509769	0.10534488	3.916914
1511380204503	-9.289502	0.1340753	3.9552212
1511380204510	-9.222465	0.1436521	4.003105
1511380204520	-9.289502	0.11492168	4.0318356
1511380204530	-9.433155	0.076614454	4.050989
1511380204542	-9.586384	0.019153614	4.0892963
1511380204553	-9.710882	-0.047884032	4.1371803
1511380204561	-9.749189	-0.11492168	4.156334
1511380204570	-9.643845	-0.17238252	4.185065
1511380204580	-9.394848	-0.24899697	4.261679
1511380204590	-9.069236	-0.34476504	4.3766007
1511380204603	-8.7053175	-0.47884035	4.4915223
1511380204611	-8.389283	-0.61291564	4.6255975
1511380204620	-8.197746	-0.7757214	4.759673
1511380204630	-8.169016	-0.9576807	4.865018
1511380204641	-8.293514	-1.1013328	4.912902
1511380204653	-8.513782	-1.1875241	4.903325
1511380204661	-8.743625	-1.2449849	4.855441
1511380204671	-8.954314	-1.2545617	4.76925
1511380204681	-9.059659	-1.2258313	4.644751
1511380204691	-9.050082	-1.1779473	4.548983
1511380204702	-8.992621	-1.13964	4.501099
1511380204711	-8.8777	-1.1300632	4.510676
1511380204721	-8.7532015	-1.1587936	4.548983
1511380204735	-8.6095495	-1.1875241	4.606444
1511380204742	-8.446744	-1.2258313	4.673482
1511380204752	-8.312668	-1.2641385	4.721366
1511380204761	-8.236053	-1.283292	4.759673
1511380204771	-8.226477	-1.292869	4.7979803
1511380204786	-8.293514	-1.3120226	4.8267107
1511380204793	-8.350976	-1.340753	4.855441
1511380204802	-8.379706	-1.388637	4.865018
1511380204812	-8.360553	-1.4556746	4.8267107
1511380204822	-8.283937	-1.5131354	4.7979803
1511380204835	-8.197746	-1.5514427	4.7788267
1511380204843	-8.130709	-1.5801731	4.7884035
1511380204852	-8.121132	-1.5897499	4.7979803
1511380204862	-8.1881695	-1.5993267	4.817134
1511380204872	-8.293514	-1.5897499	4.8267107
1511380204885	-8.39886	-1.5801731	4.8362875
1511380204893	-8.475474	-1.5897499	4.855441
1511380204902	-8.532935	-1.5993267	4.865018
1511380204912	-8.552089	-1.6280571	4.903325
1511380204922	-8.532935	-1.6663644	4.9703627
1511380204935	-8.494628	-1.7046716	5.0278234
1511380204943	-8.465898	-1.7525556	5.046977
1511380204953	-8.494628	-1.8004397	5.056554
1511380204962	-8.590396	-1.7525556	5.0757074
1511380204975	-8.810662	-1.685518	5.161899
1511380204985	-8.839393	-1.6567876	5.2959743
1511380204993	-8.791509	-1.6376339	5.410896
1511380205004	-8.724471	-1.6089035	5.449203
1511380205012	-8.676587	-1.5705963	5.391742
1511380205023	-8.66701	-1.5131354	5.2768207
1511380205033	-8.7053175	-1.4460979	5.142745
1511380205043	-8.781932	-1.3503298	4.9799395
1511380205055	-8.848969	-1.2545617	4.7979803
1511380205063	-8.868123	-1.13964	4.6255975
1511380205074	-8.781932	-1.0342951	4.4819455
1511380205083	-8.561666	-0.93852705	4.367024
1511380205093	-8.255207	-0.8810662	4.280833
1511380205105	-7.9487495	-0.8523358	4.2521024
1511380205116	-7.699753	-0.8810662	4.271256
1511380205123	-7.565677	-0.91937345	4.2904096
1511380205133	-7.536947	-0.93852705	4.2999864
1511380205143	-7.6135616	-0.9576807	4.2904096
1511380205154	-7.776367	-0.9768343	4.271256
1511380205165	-7.9487495	-0.9672575	4.232949
1511380205173	-8.101978	-0.9576807	4.2042184
1511380205183	-8.197746	-0.93852705	4.1946416
1511380205193	-8.24563	-0.92895025	4.2042184
1511380205204	-8.264784	-0.91937345	4.223372
1511380205215	-8.283937	-0.93852705	4.280833
1511380205223	-8.331821	-0.9576807	4.3478703
1511380205234	-8.418014	-0.94810385	4.405331
1511380205243	-8.504205	-0.93852705	4.4819455
1511380205254	-8.590396	-0.92895025	4.5777135
1511380205267	-8.66701	-0.91937345	4.6830587
1511380205275	-8.724471	-0.90979666	4.7979803
1511380205283	-8.781932	-0.94810385	4.912902
1511380205294	-8.810662	-1.0055647	5.00867
1511380205304	-8.801085	-1.0726024	5.1235914
1511380205317	-8.7532015	-1.13964	5.257667
