timestamp	x	y	z
1510774993529	9.912	0.105	-0.718
1510774993537	9.912	0.057	-0.699
1510774993561	9.941	0.067	-0.66
1510774993568	9.979	0.095	-0.641
1510774993570	9.969	0.124	-0.67
1510774993597	9.969	0.134	-0.66
1510774993598	9.96	0.172	-0.679
1510774993599	9.969	0.172	-0.689
1510774993622	9.969	0.191	-0.689
1510774993627	9.969	0.229	-0.67
1510774993628	9.969	0.229	-0.622
1510774993640	9.96	0.258	-0.603
1510774993646	9.988	0.239	-0.603
1510774993659	10.056	0.258	-0.612
1510774993674	10.266	0.249	-0.612
1510774993719	10.324	0.249	-0.603
1510774993720	10.324	0.249	-0.584
1510774993722	10.305	0.296	-0.574
1510774993723	10.276	0.296	-0.555
1510774993742	10.237	0.287	-0.545
1510774993747	10.19	0.44	-0.517
1510774993754	10.151	0.316	-0.498
1510774993763	10.094	0.344	-0.507
1510774993773	10.027	0.354	-0.469
1510774993783	9.941	0.316	-0.45
1510774993795	9.845	0.277	-0.459
1510774993803	9.768	0.249	-0.44
1510774993812	9.701	0.258	-0.45
1510774993823	9.701	0.258	-0.459
1510774993832	9.73	0.258	-0.45
1510774993843	9.787	0.268	-0.517
1510774993853	9.864	0.249	-0.478
1510774993862	9.931	0.287	-0.507
1510774993872	9.969	0.296	-0.574
1510774993884	10.017	0.325	-0.574
1510774993892	10.036	0.354	-0.584
1510774993903	10.046	0.354	-0.593
1510774993914	10.036	0.373	-0.632
1510774993923	10.017	0.373	-0.641
1510774993933	10.008	0.383	-0.632
1510774993946	9.969	0.411	-0.651
1510774993953	9.941	0.43	-0.66
1510774993963	9.912	0.421	-0.651
1510774993976	9.854	0.411	-0.612
1510774993983	9.807	0.392	-0.574
1510774993993	9.768	0.421	-0.555
1510774994006	9.73	0.45	-0.555
1510774994013	9.692	0.478	-0.584
1510774994045	9.672	0.536	-0.603
1510774994048	9.663	0.584	-0.612
1510774994052	9.634	0.612	-0.622
1510774994054	9.586	0.651	-0.622
