timestamp	x	y	z
1510761785179	8.887277	3.2561142	3.1316159
1510761785181	8.90643	3.2944214	3.1411927
1510761785183	8.916007	3.3423057	3.169923
1510761785207	8.90643	3.3901896	3.1890767
1510761785209	8.8777	3.4284968	3.2082303
1510761785211	8.829816	3.4476504	3.217807
1510761785224	8.791509	3.4572272	3.2082303
1510761785231	8.7532015	3.4380736	3.2273839
1510761785241	8.734048	3.41892	3.2369606
1510761785251	8.724471	3.3997664	3.2273839
1510761785261	8.743625	3.3901896	3.2369606
1510761785276	8.762778	3.3997664	3.217807
1510761785281	8.781932	3.3806129	3.2082303
1510761785291	8.791509	3.371036	3.217807
1510761785301	8.781932	3.3806129	3.2369606
1510761785311	8.772355	3.371036	3.2465374
1510761785322	8.781932	3.3806129	3.2273839
1510761785331	8.772355	3.3614593	3.1986535
1510761785341	8.781932	3.3518825	3.169923
1510761785351	8.791509	3.3614593	3.1603463
1510761785361	8.7532015	3.371036	3.169923
1510761785371	8.7053175	3.3518825	3.1603463
1510761785383	8.6574335	3.3423057	3.169923
1510761785391	8.628703	3.3518825	3.1890767
1510761785401	8.619126	3.3614593	3.2082303
1510761785413	8.647857	3.3997664	3.2369606
1510761785422	8.676587	3.4093432	3.265691
1510761785436	8.724471	3.371036	3.2848446
1510761785443	8.714894	3.3518825	3.3039982
1510761785452	8.724471	3.3327289	3.323152
1510761785464	8.714894	3.323152	3.3423057
1510761785476	8.724471	3.3327289	3.3518825
1510761785484	8.734048	3.3423057	3.3614593
1510761785492	8.724471	3.371036	3.371036
1510761785502	8.714894	3.3997664	3.3614593
1510761785512	8.724471	3.4093432	3.3423057
1510761785522	8.734048	3.3997664	3.323152
1510761785533	8.724471	3.3806129	3.3327289
1510761785542	8.734048	3.3518825	3.3135753
1510761785552	8.7532015	3.3423057	3.323152
1510761785562	8.762778	3.3327289	3.3327289
1510761785572	8.7532015	3.3135753	3.3423057
1510761785583	8.734048	3.2944214	3.3518825
1510761785592	8.714894	3.2848446	3.371036
1510761785602	8.724471	3.2752678	3.3997664
1510761785612	8.714894	3.265691	3.4093432
1510761785622	8.724471	3.2273839	3.3997664
1510761785633	8.714894	3.1794999	3.3901896
1510761785642	8.686164	3.1316159	3.3997664
1510761785652	8.66701	3.0933087	3.3901896
1510761785662	8.676587	3.1028855	3.3614593
1510761785674	8.695741	3.1124623	3.3518825
1510761785685	8.724471	3.122039	3.3423057
1510761785693	8.762778	3.1507695	3.323152
1510761785703	8.772355	3.1794999	3.3135753
1510761785712	8.7532015	3.1890767	3.323152
1510761785723	8.714894	3.1794999	3.3135753
1510761785733	8.6574335	3.1890767	3.323152
1510761785742	8.599973	3.2082303	3.3423057
1510761785754	8.580819	3.2273839	3.3518825
1510761785763	8.571242	3.2465374	3.3423057
1510761785774	8.599973	3.265691	3.3518825
1510761785785	8.628703	3.2848446	3.3423057
1510761785793	8.6574335	3.2944214	3.3518825
1510761785804	8.66701	3.2561142	3.3327289
1510761785815	8.647857	3.2273839	3.3423057
1510761785823	8.619126	3.2082303	3.3327289
1510761785833	8.599973	3.1890767	3.3423057
1510761785843	8.580819	3.169923	3.3614593
1510761785854	8.571242	3.1603463	3.3806129
1510761785865	8.590396	3.169923	3.3997664
1510761785874	8.628703	3.1986535	3.41892
1510761785883	8.714894	3.2273839	3.4380736
1510761785893	8.801085	3.2561142	3.466804
1510761785904	8.8777	3.2848446	3.5051112
1510761785915	8.944737	3.2944214	3.5529952
1510761785923	8.963891	3.3135753	3.6008794
1510761785933	8.916007	3.323152	3.6487634
1510761785943	8.829816	3.3327289	3.6870706
1510761785953	8.734048	3.3423057	3.715801
1510761785965	8.66701	3.323152	3.7253778
1510761785973	8.63828	3.3039982	3.7062242
1510761785983	8.647857	3.2944214	3.667917
1510761785993	8.695741	3.265691	3.620033
1510761786003	8.7532015	3.2369606	3.5817258
1510761786017	8.791509	3.217807	3.572149
1510761786025	8.810662	3.1986535	3.620033
1510761786034	8.791509	3.2082303	3.667917
1510761786044	8.7532015	3.2273839	3.7253778
1510761786054	8.695741	3.3135753	3.7541082
1510761786064	8.63828	3.3423057	3.763685
1510761786074	8.580819	3.3518825	3.7253778
1510761786085	8.475474	3.371036	3.667917
1510761786094	8.465898	3.3614593	3.6008794
1510761786104	8.494628	3.3423057	3.5338416
1510761786117	8.561666	3.2848446	3.5051112
1510761786125	8.63828	3.1986535	3.5242648
1510761786135	8.743625	3.1316159	3.5913026
1510761786145	8.848969	3.083732	3.7062242
1510761786155	8.973468	3.0454245	3.8402996
1510761786164	9.136273	3.0550013	4.003105
1510761786174	9.308656	3.074155	4.175488
1510761786185	9.471462	3.1028855	4.3287168
1510761786197	9.643845	3.1124623	4.462792
1510761786205	9.835381	3.0933087	4.5681367
1510761786215	10.055647	3.064578	4.654328
1510761786225	10.333375	3.0262709	4.7405195
1510761786235	10.620679	2.96881	4.807557
1510761786249	10.869676	2.8921957	4.865018
1510761786256	11.013328	2.767697	4.912902
