timestamp	x	y	z
1511728806393	-8.629	-2.614	2.94
1511728806416	-8.609	-2.691	2.997
1511728806418	-8.648	-2.758	3.035
1511728806420	-8.753	-2.806	3.026
1511728806449	-8.945	-2.959	3.179
1511728806461	-8.83	-3.016	3.246
1511728806462	-8.705	-2.988	3.246
1511728806469	-8.638	-2.892	3.265
1511728806483	-8.6	-2.796	3.342
1511728806492	-8.629	-2.758	3.342
1511728806500	-8.705	-2.815	3.275
1511728806519	-8.887	-2.93	3.284
1511728806529	-8.887	-2.93	3.189
1511728806543	-8.81	-2.892	3.17
1511728806549	-8.81	-2.844	3.16
1511728806562	-8.753	-2.844	3.189
1511728806573	-8.791	-2.873	3.179
1511728806579	-8.791	-2.873	3.189
1511728806590	-8.734	-2.949	3.217
1511728806606	-8.753	-3.055	3.179
1511728806618	-8.801	-3.055	3.093
1511728806620	-8.849	-3.064	3.026
1511728806633	-8.743	-2.94	3.102
1511728806639	-8.629	-2.786	3.179
1511728806652	-8.609	-2.911	3.294
1511728806690	-8.676	-2.93	3.332
1511728806704	-8.743	-3.035	3.304
1511728806712	-8.753	-3.122	3.284
1511728806720	-8.724	-3.16	3.179
1511728806729	-8.686	-3.122	3.131
1511728806736	-8.667	-3.035	3.064
1511728806737	-8.657	-2.94	2.997
1511728806738	-8.648	-2.844	2.978
1511728806744	-8.657	-2.729	2.94
1511728806754	-8.696	-2.633	2.892
1511728806766	-8.724	-2.547	2.892
1511728806781	-8.715	-2.537	2.94
1511728806792	-8.667	-2.595	2.949
1511728806794	-8.743	-2.681	2.997
1511728806812	-8.868	-2.796	3.026
1511728806813	-9.021	-2.921	3.026
1511728806845	-9.127	-2.968	3.074
1511728806846	-9.165	-2.94	3.141
1511728806847	-9.194	-2.882	3.179
1511728806853	-9.136	-2.796	3.16
1511728806871	-9.002	-2.748	3.217
1511728806879	-9.05	-2.796	3.227
1511728806889	-9.117	-2.882	3.352
1511728806900	-9.222	-2.959	3.562
1511728806909	-9.203	-3.064	3.773
1511728806920	-9.069	-3.093	3.936
1511728806931	-8.945	-3.074	3.974
1511728806940	-8.964	-2.959	3.888
1511728806950	-9.174	-2.767	3.715
1511728806962	-9.596	-2.451	3.514
1511728806970	-10.075	-2.135	3.342
1511728806980	-10.525	-1.781	3.189
1511728806992	-10.812	-1.513	2.978
1511728807000	-10.86	-1.264	2.767
1511728807010	-10.755	-1.101	2.537
1511728807022	-10.649	-0.976	2.346
1511728807030	-10.621	-0.881	2.202
1511728807040	-10.764	-0.775	2.049
1511728807052	-11.052	-0.756	1.896
1511728807060	-11.262	-0.775	1.819
1511728807070	-11.262	-0.89	1.8
1511728807082	-11.166	-1.024	1.886
1511728807090	-11.032	-1.177	2.02
1511728807100	-10.898	-1.302	2.154
1511728807112	-10.783	-1.369	2.241
1511728807144	-10.678	-1.398	2.298
1511728807146	-10.525	-1.379	2.375
1511728807149	-10.17	-1.321	2.327
1511728807156	-10.065	-1.264	2.327
1511728807160	-9.816	-1.187	2.221
1511728807171	-9.51	-1.091	2.126
1511728807180	-9.107	-0.928	2.212
1511728807189	-8.743	-0.651	2.461
1511728807201	-8.418	-0.277	2.959
1511728807210	-7.929	0.028	2.959
1511728807220	-7.211	0.143	3.083
1511728807232	-6.435	0.067	2.978
1511728807239	-5.842	-0.181	2.825
1511728807249	-5.478	-0.478	2.509
1511728807261	-5.238	-0.766	2.384
1511728807269	-5.296	-0.928	2.078
1511728807279	-5.363	-1.043	2.068
1511728807290	-6.071	-0.785	1.992
1511728807299	-6.071	-0.43	1.963
1511728807310	-6.502	-0.124	1.867
1511728807322	-6.368	0.268	1.666
1511728807330	-6.368	0.277	1.513
1511728807340	-6.569	0.478	1.426
1511728807353	-7.02	0.861	1.331
1511728807360	-7.613	0.919	1.225
1511728807370	-8.284	1.034	1.12
1511728807383	-8.887	1.12	0.928
1511728807390	-9.356	1.379	0.756
1511728807400	-9.557	1.283	0.66
1511728807413	-9.567	1.158	0.842
1511728807420	-9.5	0.852	1.312
1511728807430	-9.557	0.526	1.934
1511728807443	-10.036	0.143	2.461
1511728807450	-10.908	-0.143	2.767
1511728807460	-11.77	-0.383	2.853
1511728807474	-12.268	-0.545	2.748
1511728807480	-12.134	-0.545	2.528
1511728807490	-11.435	-0.536	2.499
1511728807503	-10.544	-0.545	2.691
1511728807510	-9.807	-0.632	2.892
1511728807520	-9.366	-0.727	3.035
1511728807533	-9.395	-0.833	3.055
1511728807540	-9.912	-0.861	3.045
1511728807550	-10.64	-0.833	2.911
1511728807563	-11.214	-0.794	2.662
1511728807570	-11.53	-0.747	2.518
1511728807580	-11.492	-0.794	2.461
1511728807594	-11.243	-0.919	2.547
1511728807600	-10.86	-1.091	2.767
1511728807610	-10.41	-1.331	3.102
1511728807640	-9.95	-1.608	3.246
1511728807643	-9.672	-1.695	3.265
1511728807647	-9.663	-1.58	3.246
1511728807650	-9.874	-1.321	3.198
1511728807661	-10.113	-1.11	3.179
1511728807670	-10.161	-1.072	2.901
1511728807682	-10.036	-1.072	2.614
1511728807689	-9.883	-1.072	2.652
1511728807700	-9.644	-1.197	2.758
1511728807712	-9.49	-1.331	2.806
1511728807719	-9.481	-1.436	2.844
1511728807729	-9.596	-1.522	2.863
1511728807742	-9.759	-1.513	2.863
1511728807749	-9.912	-1.513	2.901
1511728807759	-9.931	-1.522	3.016
1511728807771	-9.826	-1.608	3.16
1511728807779	-9.605	-1.704	3.284
1511728807790	-9.366	-1.752	3.361
1511728807804	-9.203	-1.733	3.342
1511728807810	-9.098	-1.647	3.275
1511728807820	-9.098	-1.541	3.237
1511728807834	-9.079	-1.465	3.112
1511728807840	-9.059	-1.417	3.112
1511728807850	-9.05	-1.379	3.055
1511728807863	-9.012	-1.388	2.988
1511728807870	-8.945	-1.426	2.921
1511728807881	-8.858	-1.446	2.806
1511728807893	-8.791	-1.522	2.672
1511728807900	-8.753	-1.57	2.614
1511728807912	-8.705	-1.714	2.547
1511728807923	-8.59	-1.877	2.518
1511728807930	-8.456	-2.039	2.499
1511728807940	-8.312	-2.183	2.585
1511728807953	-8.169	-2.317	2.662
1511728807960	-8.092	-2.442	2.729
1511728807970	-8.111	-2.537	2.911
1511728807983	-8.207	-2.585	2.834
1511728807990	-8.332	-2.604	3.074
1511728808001	-8.427	-2.672	3.179
1511728808014	-8.427	-2.729	3.083
1511728808020	-8.37	-2.806	3.179
1511728808030	-8.284	-2.863	3.284
1511728808044	-8.178	-2.901	3.428
1511728808050	-8.111	-2.959	3.533
1511728808061	-8.111	-3.026	3.601
1511728808074	-8.092	-3.083	3.715
1511728808080	-8.312	-3.15	3.696
1511728808090	-8.37	-3.16	3.735
1511728808104	-8.475	-3.237	3.792
1511728808110	-8.504	-3.313	3.84
1511728808121	-8.466	-3.457	3.85
1511728808151	-8.418	-3.553	3.878
1511728808153	-8.466	-3.601	3.869
1511728808155	-8.638	-3.591	3.917
1511728808173	-8.782	-3.601	4.003
1511728808176	-8.801	-3.629	4.099
1511728808185	-8.724	-3.61	4.194
1511728808192	-8.657	-3.409	4.223
1511728808200	-8.743	-3.227	4.166
1511728808210	-9.002	-3.064	3.984
1511728808223	-9.232	-2.978	3.792
1511728808229	-9.308	-2.978	3.773
