timestamp	x	y	z
1519158828674	-8.868123	0.37349546	-3.7541082
1519158828685	-8.90643	0.32561144	-3.7828386
1519158828686	-8.954314	0.29688102	-3.7541082
1519158828695	-8.983045	0.32561144	-3.6870706
1519158828705	-8.954314	0.40222588	-3.620033
1519158828715	-8.90643	0.47884035	-3.5625722
1519158828730	-8.8777	0.5363012	-3.5434184
1519158828735	-8.896853	0.5650316	-3.5529952
1519158828746	-8.973468	0.51714754	-3.5913026
1519158828755	-9.021352	0.4309563	-3.6391866
1519158828766	-9.011775	0.33518824	-3.6774938
1519158828775	-9.030929	0.24899697	-3.7253778
1519158828785	-9.059659	0.17238252	-3.8115692
1519158828797	-9.11712	0.095768064	-3.8881836
1519158828808	-9.203311	0.019153614	-3.9552212
1519158828816	-9.289502	-0.06703765	-3.9839516
1519158828826	-9.32781	-0.15322891	-3.9743748
1519158828836	-9.3182335	-0.22026655	-3.964798
1519158828847	-9.308656	-0.2681506	-3.9935284
1519158828858	-9.3182335	-0.23942018	-4.0222588
1519158828866	-9.308656	-0.17238252	-3.9839516
1519158828876	-9.299079	-0.08619126	-3.8594532
1519158828886	-9.232041	0.009576807	-3.7253778
1519158828897	-9.126697	0.15322891	-3.6391866
1519158828908	-9.021352	0.2777274	-3.620033
1519158828916	-8.973468	0.37349546	-3.6391866
1519158828926	-8.963891	0.40222588	-3.6487634
1519158828937	-8.973468	0.38307226	-3.620033
1519158828948	-9.002198	0.33518824	-3.572149
1519158828958	-9.011775	0.29688102	-3.5625722
1519158828967	-9.030929	0.30645782	-3.5817258
1519158828977	-9.050082	0.2777274	-3.6296098
1519158828987	-9.069236	0.22984336	-3.6487634
1519158828997	-9.078813	0.19153613	-3.6296098
1519158829008	-9.059659	0.20111294	-3.572149
1519158829018	-9.030929	0.21068975	-3.5529952
1519158829027	-9.021352	0.22026655	-3.620033
1519158829037	-9.040505	0.20111294	-3.7253778
1519158829047	-9.050082	0.18195933	-3.7828386
1519158829057	-9.059659	0.15322891	-3.7732618
1519158829067	-9.050082	0.11492168	-3.763685
1519158829077	-9.059659	0.06703765	-3.7445314
1519158829087	-9.11712	0.047884032	-3.7253778
1519158829098	-9.212888	0.076614454	-3.7732618
1519158829107	-9.32781	0.10534488	-3.8881836
1519158829117	-9.404425	0.08619126	-3.9264908
1519158829128	-9.433155	0.019153614	-3.916914
1519158829137	-9.423578	-0.038307227	-3.9743748
1519158829149	-9.452309	-0.08619126	-3.9839516
1519158829157	-9.509769	-0.12449849	-3.9743748
1519158829167	-9.605537	-0.1340753	-3.964798
1519158829177	-9.682152	-0.10534488	-3.9360676
1519158829187	-9.672575	-0.047884032	-3.8307228
1519158829197	-9.586384	0.038307227	-3.7253778
1519158829207	-9.404425	0.08619126	-3.763685
1519158829217	-9.212888	-0.009576807	-3.8019924
1519158829229	-9.040505	-0.05746084	-3.7828386
1519158829240	-8.762778	-0.047884032	-3.7253778
1519158829248	-8.580819	-0.02873042	-3.6870706
1519158829258	-8.341399	-0.019153614	-3.6774938
1519158829268	-8.0445175	-0.06703765	-3.6966474
1519158829279	-7.5944076	-0.047884032	-3.5529952
1519158829291	-6.9048777	0.15322891	-3.2082303
1519158829298	-6.1004257	0.5650316	-2.8634653
1519158829308	-5.4779334	1.0821792	-2.834735
1519158829318	-5.439626	1.6089035	-3.4093432
1519158829328	-6.0621185	2.0398598	-4.3957543
1519158829339	-6.9527617	2.135628	-5.3821654
1519158829348	-7.7667904	1.6759412	-5.985504
1519158829358	-8.360553	0.6799533	-6.0046577
1519158829368	-8.552089	-0.5746084	-5.535394
1519158829379	-8.274361	-1.7142484	-4.654328
1519158829390	-7.5944076	-2.3558946	-3.5338416
1519158829398	-6.7133417	-2.231396	-2.384625
1519158829408	-6.033388	-1.3599066	-1.7238252
1519158829419	-6.0716953	-0.15322891	-2.0398598
1519158829428	-6.933608	0.79487497	-3.1507695
1519158829440	-8.303091	1.1587936	-4.548983
1519158829448	-9.730036	1.043872	-5.6120086
1519158829459	-10.7356	0.63206923	-5.7843914
1519158829468	-10.927136	-0.02873042	-4.9416323
1519158829481	-10.323798	-0.7757214	-3.5529952
1519158829489	-9.299079	-1.1971009	-2.2601264
1519158829498	-8.312668	-0.9576807	-1.6950948
1519158829509	-7.9104424	-0.15322891	-2.2697031
1519158829518	-8.418014	0.79487497	-3.667917
1519158829528	-9.442732	1.4173675	-5.0182467
1519158829538	-10.419566	1.4939818	-5.631162
1519158829548	-11.022904	1.1971009	-5.3438582
1519158829559	-11.051635	0.49799395	-4.55856
1519158829568	-10.649409	-0.46926352	-3.8498764
1519158829579	-10.1226845	-1.3215994	-3.5338416
1519158829589	-9.595961	-1.7046716	-3.3614593
1519158829599	-9.385271	-1.388637	-3.1986535
1519158829610	-9.605537	-0.49799395	-3.2082303
1519158829619	-10.055647	0.51714754	-3.5338416
1519158829630	-10.46745	1.1587936	-4.0318356
1519158829639	-10.582372	1.2258313	-4.3957543
1519158829649	-10.457873	0.842759	-4.5202527
1519158829659	-10.237606	0.18195933	-4.3861775
1519158829671	-9.998186	-0.47884035	-4.0414124
1519158829679	-9.768343	-0.8714894	-3.620033
1519158829689	-9.519346	-0.842759	-3.3135753
1519158829699	-9.299079	-0.38307226	-3.217807
1519158829710	-9.14585	0.2777274	-3.3327289
1519158829721	-9.059659	0.91937345	-3.5242648
1519158829730	-9.002198	1.340753	-3.6966474
1519158829740	-8.983045	1.4556746	-3.7924154
