timestamp	x	y	z
1516296911596	-9.356541	2.0207062	-2.135628
1516296911599	-9.375694	2.030283	-2.0973208
1516296911601	-9.394848	2.0111294	-2.078167
1516296911614	-9.414001	2.0015526	-2.0398598
1516296911623	-9.423578	2.0111294	-2.0207062
1516296911630	-9.433155	2.0015526	-2.0111294
1516296911640	-9.423578	1.9632454	-1.9249382
1516296911651	-9.414001	1.9536686	-1.8866309
1516296911659	-9.423578	1.9632454	-1.8674773
1516296911669	-9.414001	1.934515	-1.8387469
1516296911680	-9.423578	1.9249382	-1.8291701
1516296911689	-9.414001	1.934515	-1.8195933
1516296911701	-9.423578	1.9249382	-1.8387469
1516296911710	-9.414001	1.934515	-1.8579005
1516296911720	-9.433155	1.9440918	-1.8770541
1516296911730	-9.423578	1.9536686	-1.8962077
1516296911740	-9.442732	1.9440918	-1.934515
1516296911753	-9.433155	1.934515	-1.9536686
1516296911764	-9.423578	1.9249382	-1.9728222
1516296911772	-9.414001	1.934515	-1.9919758
1516296911782	-9.404425	1.9440918	-2.0015526
1516296911792	-9.394848	1.9536686	-1.9919758
1516296911802	-9.404425	1.9440918	-2.0111294
1516296911815	-9.414001	1.9536686	-2.0207062
1516296911823	-9.423578	1.9632454	-2.030283
1516296911832	-9.414001	1.9728222	-2.0398598
1516296911842	-9.433155	1.9632454	-2.0494366
1516296911852	-9.423578	1.9536686	-2.0398598
1516296911863	-9.414001	1.9632454	-2.030283
1516296911872	-9.404425	1.934515	-2.0015526
1516296911882	-9.414001	1.9057846	-1.9728222
1516296911892	-9.404425	1.8866309	-1.9632454
1516296911902	-9.414001	1.8962077	-1.9728222
1516296911913	-9.404425	1.8866309	-1.9632454
1516296911922	-9.414001	1.8962077	-1.9536686
1516296911932	-9.404425	1.8770541	-1.934515
1516296911943	-9.394848	1.8674773	-1.9153614
1516296911953	-9.385271	1.8579005	-1.9057846
1516296911965	-9.375694	1.8674773	-1.9153614
1516296911973	-9.394848	1.8770541	-1.934515
1516296911983	-9.404425	1.8962077	-1.9440918
1516296911992	-9.423578	1.9057846	-1.9536686
1516296912004	-9.414001	1.9153614	-1.9440918
1516296912013	-9.404425	1.9249382	-1.934515
1516296912022	-9.394848	1.9153614	-1.9249382
1516296912033	-9.385271	1.9249382	-1.934515
1516296912042	-9.375694	1.934515	-1.9440918
1516296912053	-9.3661175	1.9153614	-1.9632454
1516296912064	-9.375694	1.9057846	-1.9536686
1516296912073	-9.3661175	1.8962077	-1.9728222
1516296912083	-9.394848	1.9057846	-1.982399
1516296912098	-9.414001	1.8866309	-1.9919758
1516296912103	-9.433155	1.8770541	-1.982399
1516296912114	-9.461885	1.8579005	-1.9728222
1516296912125	-9.500193	1.8004397	-2.0015526
1516296912133	-9.509769	1.7812861	-1.9919758
1516296912147	-9.471462	1.8100165	-1.9728222
1516296912155	-9.394848	1.8483237	-1.934515
1516296912164	-9.356541	1.8674773	-1.9153614
1516296912174	-9.404425	1.8770541	-1.9057846
1516296912184	-9.461885	1.8483237	-1.934515
1516296912195	-9.500193	1.8579005	-1.9440918
1516296912204	-9.5385	1.8483237	-1.934515
1516296912214	-9.557653	1.8387469	-1.8387469
1516296912224	-9.548077	1.8291701	-1.7717092
1516296912235	-9.5385	1.685518	-1.685518
1516296912247	-9.528923	1.5514427	-1.5131354
1516296912254	-9.615114	1.3982137	-1.2449849
1516296912265	-9.672575	1.2737153	-0.91937345
1516296912274	-9.701305	1.1971009	-0.6607997
1516296912285	-9.749189	1.13964	-0.48841715
1516296912297	-9.768343	1.1300632	-0.40222588
1516296912305	-9.758766	1.1683705	-0.46926352
1516296912315	-9.787497	1.2737153	-0.7278373
1516296912324	-9.825804	1.4556746	-1.1013328
1516296912335	-9.854534	1.6184803	-1.5227122
1516296912345	-9.864111	1.7142484	-1.9153614
1516296912354	-9.844957	1.8195933	-2.2218192
1516296912366	-9.835381	1.9440918	-2.432509
1516296912374	-9.854534	2.0685902	-2.566584
1516296912385	-9.911995	2.1643584	-2.6431987
1516296912396	-10.01734	2.2026656	-2.6240451
1516296912404	-10.141838	2.1452048	-2.5474305
1516296912415	-10.199299	2.0685902	-2.5091233
1516296912425	-10.170568	2.0494366	-2.4995465
1516296912435	-10.113108	2.0590134	-2.566584
1516296912445	-10.084377	2.0398598	-2.681506
1516296912455	-10.0748005	2.0685902	-2.8443117
1516296912466	-10.065224	2.1739352	-3.074155
1516296912477	-10.103531	2.3080103	-3.3518825
1516296912485	-10.218452	2.4037786	-3.5913026
1516296912496	-10.362105	2.3750482	-3.715801
1516296912505	-10.400413	2.2218192	-3.6583402
1516296912516	-10.25676	1.9728222	-3.41892
1516296912527	-9.940725	1.7046716	-3.083732
1516296912535	-9.56723	1.532289	-2.815581
1516296912545	-9.232041	1.5227122	-2.6527755
1516296912556	-9.021352	1.6280571	-2.4995465
1516296912566	-8.887277	1.733402	-2.3558946
1516296912577	-8.762778	1.8387469	-2.2697031
1516296912585	-8.686164	1.9536686	-2.3558946
1516296912595	-8.724471	2.0207062	-2.5570073
1516296912605	-8.848969	2.0015526	-2.7006595
1516296912617	-8.944737	1.9249382	-2.7868507
1516296912626	-8.935161	1.8004397	-2.8443117
1516296912636	-8.896853	1.7142484	-2.882619
1516296912647	-8.829816	1.7812861	-3.0358477
1516296912656	-8.839393	1.8962077	-3.2465374
1516296912666	-8.925584	1.9057846	-3.3135753
1516296912676	-8.916007	1.9153614	-3.1794999
1516296912686	-8.781932	1.9728222	-2.9783869
1516296912696	-8.599973	1.9919758	-2.815581
1516296912706	-8.456321	1.9249382	-2.7006595
1516296912716	-8.379706	1.8579005	-2.6048915
1516296912726	-8.331821	1.8195933	-2.5091233
1516296912736	-8.255207	1.8291701	-2.4229321
1516296912747	-8.121132	1.8770541	-2.3654714
1516296912756	-7.9583263	1.982399	-2.336741
1516296912767	-7.795521	2.1068976	-2.3750482
1516296912776	-7.6614456	2.2026656	-2.4612393
1516296912786	-7.565677	2.2218192	-2.4995465
1516296912797	-7.4507556	2.2026656	-2.384625
1516296912810	-7.2783732	2.2409728	-2.135628
1516296912818	-7.1059904	2.4708161	-1.9153614
1516296912827	-7.0485296	2.8538885	-1.9057846
1516296912837	-7.144298	3.3327289	-2.1930888
1516296912847	-7.374141	3.8977604	-2.6240451
1516296912860	-7.680599	4.3478703	-3.1411927
1516296912867	-7.967903	4.4819455	-4.2521024
1516296912877	-8.121132	4.2425256	-4.012682
1516296912887	-8.101978	3.5913026	-3.4572272
1516296912897	-7.97748	2.6623523	-2.72939
1516296912910	-7.7572136	1.2449849	-2.4229321
1516296912918	-7.603985	1.4556746	-2.7102363
1516296912927	-7.776367	1.532289	-3.3518825
1516296912937	-9.002198	1.6759412	-3.964798
1516296912947	-9.739613	1.8674773	-4.3382936
1516296912958	-9.9790325	1.934515	-4.3766007
1516296912967	-9.892841	1.6759412	-3.9839516
1516296912977	-9.557653	1.2258313	-3.2561142
1516296912987	-9.107543	0.9672575	-2.4995465
1516296912998	-8.791509	1.0247183	-2.0111294
1516296913008	-8.848969	1.283292	-1.8962077
1516296913017	-9.299079	1.5610195	-2.0015526
1516296913027	-9.844957	1.7812861	-2.1068976
1516296913038	-10.141838	1.982399	-2.2122424
1516296913048	-10.103531	2.1547816	-2.3558946
1516296913060	-9.844957	2.231396	-2.384625
1516296913068	-9.490616	2.1930888	-2.3558946
1516296913078	-9.184157	2.1452048	-2.4612393
1516296913088	-9.059659	2.2122424	-2.815581
1516296913098	-9.126697	2.5091233	-3.3806129
1516296913109	-9.337387	2.930503	-3.964798
1516296913118	-9.528923	3.2561142	-4.3766007
1516296913128	-9.595961	3.3997664	-4.5681367
1516296913138	-9.519346	3.3327289	-4.5777135
1516296913148	-9.385271	3.0550013	-4.357447
1516296913160	-9.260772	2.7102363	-3.9839516
1516296913168	-9.155427	2.432509	-3.6391866
1516296913178	-9.136273	2.336741	-3.3901896
1516296913188	-9.232041	2.432509	-3.2848446
1516296913198	-9.404425	2.6240451	-3.371036
1516296913208	-9.605537	2.7964275	-3.4572272
1516296913218	-9.797073	2.8538885	-3.4476504
1516296913229	-9.892841	2.719813	-3.3614593
1516296913241	-9.816227	2.4708161	-3.1507695
1516296913248	-9.615114	2.2026656	-2.8921957
1516296913258	-9.385271	2.0111294	-2.6527755
1516296913268	-9.193734	1.9632454	-2.480393
1516296913278	-9.078813	2.0494366	-2.3558946
1516296913293	-9.040505	2.183512	-2.27928
1516296913300	-9.088389	2.3175871	-2.231396
1516296913309	-9.184157	2.384625	-2.2122424
1516296913319	-9.241618	2.3750482	-2.1930888
1516296913330	-9.260772	2.2984335	-2.183512
1516296913341	-9.241618	2.1739352	-2.1739352
1516296913349	-9.184157	2.0494366	-2.1930888
1516296913359	-9.11712	2.0207062	-2.2601264
1516296913369	-9.040505	2.078167	-2.336741
1516296913380	-8.983045	2.1547816	-2.3750482
1516296913392	-8.944737	2.183512	-2.3654714
1516296913411	-8.935161	2.1739352	-2.3463178
1516296913412	-8.992621	2.1164744	-2.2697031
1516296913427	-9.069236	2.030283	-2.1164744
1516296913434	-9.155427	1.9632454	-1.9249382
1516296913442	-9.289502	1.9440918	-1.8291701
1516296913449	-9.519346	1.9536686	-1.8770541
1516296913460	-9.768343	1.9440918	-1.9536686
1516296913469	-9.931149	1.8866309	-1.9728222
1516296913479	-9.9790325	1.7621324	-1.934515
1516296913490	-9.959879	1.6089035	-1.8579005
1516296913500	-9.873688	1.5035586	-1.7621324
1516296913510	-9.749189	1.5227122	-1.6472107
1516296913520	-9.634268	1.6280571	-1.5131354
1516296913530	-9.576807	1.8100165	-1.3982137
1516296913542	-9.595961	1.9536686	-1.340753
1516296913551	-9.643845	1.9632454	-1.3311762
1516296913560	-9.634268	1.8770541	-1.283292
1516296913575	-9.56723	1.7812861	-1.1683705
1516296913581	-9.490616	1.6663644	-1.043872
1516296913592	-9.452309	1.5897499	-1.1587936
1516296913601	-9.471462	1.733402	-1.3790601
1516296913611	-9.528923	1.8195933	-1.6089035
1516296913625	-9.5385	1.8770541	-1.8004397
