timestamp	x	y	z
1510674020484	4.3766007	-0.94810385	8.896853
1510674020488	4.357447	-0.93852705	8.925584
1510674020489	4.309563	-0.92895025	8.935161
1510674020490	4.8937483	-0.9576807	8.925584
1510674020512	4.2904096	-0.9864111	8.935161
1510674020525	4.3478703	-0.9768343	8.90643
1510674020525	4.414908	-1.0151415	8.916007
1510674020526	4.4723687	-0.9959879	8.925584
1510674020534	4.453215	-0.9576807	8.916007
1510674020544	4.414908	-0.92895025	8.90643
1510674020552	4.3957543	-0.91937345	8.887277
1510674020563	4.405331	-0.92895025	8.868123
1510674020573	4.3861775	-0.91937345	8.848969
1510674020584	4.367024	-0.92895025	8.858546
1510674020593	4.3478703	-0.91937345	8.868123
1510674020603	4.3287168	-0.92895025	8.8777
1510674020614	4.31914	-0.91937345	8.887277
1510674020623	4.3382936	-0.93852705	8.896853
1510674020633	4.3766007	-0.9576807	8.916007
1510674020643	4.405331	-0.9768343	8.935161
1510674020653	4.414908	-0.9864111	8.954314
1510674020664	4.405331	-0.9672575	8.963891
1510674020673	4.3766007	-0.94810385	8.944737
1510674020684	4.3382936	-0.93852705	8.925584
1510674020693	4.2999864	-0.9576807	8.916007
1510674020703	4.280833	-0.94810385	8.887277
1510674020714	4.2999864	-0.93852705	8.8777
1510674020723	4.31914	-0.92895025	8.868123
1510674020734	4.3478703	-0.91937345	8.858546
1510674020744	4.3766007	-0.94810385	8.868123
1510674020754	4.3957543	-0.9576807	8.8777
1510674020767	4.414908	-0.94810385	8.887277
1510674020776	4.405331	-0.93852705	8.8777
1510674020784	4.3957543	-0.94810385	8.868123
1510674020794	4.3766007	-0.9576807	8.887277
1510674020803	4.357447	-0.9672575	8.90643
1510674020815	4.367024	-0.9864111	8.925584
1510674020826	4.357447	-0.9959879	8.935161
1510674020834	4.3382936	-0.9864111	8.944737
1510674020844	4.3287168	-0.9768343	8.954314
1510674020854	4.31914	-0.9672575	8.963891
1510674020865	4.3287168	-0.9576807	8.944737
1510674020876	4.31914	-0.9672575	8.954314
1510674020884	4.3287168	-0.9576807	8.935161
1510674020894	4.31914	-0.94810385	8.944737
1510674020904	4.3287168	-0.91937345	8.954314
1510674020915	4.2999864	-0.89064306	8.963891
1510674020928	4.280833	-0.8619126	8.944737
1510674020936	4.2904096	-0.8523358	8.925584
1510674020945	4.3382936	-0.8619126	8.887277
1510674020955	4.3957543	-0.8714894	8.858546
1510674020965	4.4340615	-0.8810662	8.839393
1510674020978	4.453215	-0.90979666	8.848969
1510674020986	4.4340615	-0.91937345	8.858546
1510674020995	4.414908	-0.90979666	8.887277
1510674021005	4.3957543	-0.93852705	8.90643
1510674021016	4.405331	-0.9576807	8.925584
1510674021026	4.414908	-0.94810385	8.935161
1510674021035	4.3957543	-0.90979666	8.925584
1510674021046	4.3478703	-0.8714894	8.944737
1510674021055	4.2999864	-0.80445176	8.992621
1510674021066	4.2904096	-0.7565677	9.002198
1510674021076	4.3382936	-0.79487497	9.011775
1510674021086	4.405331	-0.8714894	9.078813
1510674021097	4.4819455	-0.9768343	9.136273
1510674021105	4.5394063	-0.9672575	9.174581
1510674021116	4.596867	-0.9959879	9.165004
1510674021126	4.606444	-0.9768343	9.126697
1510674021136	4.5777135	-0.9672575	9.078813
1510674021147	4.5394063	-0.9864111	9.059659
1510674021158	4.501099	-1.0055647	9.069236
1510674021166	4.4819455	-1.0342951	9.107543
1510674021177	4.4915223	-1.043872	9.136273
1510674021186	4.510676	-0.9864111	9.11712
1510674021198	4.5298295	-0.8810662	9.088389
1510674021209	4.55856	-0.80445176	9.069236
1510674021217	4.5872903	-0.7565677	9.078813
1510674021227	4.6255975	-0.7469909	9.088389
1510674021237	4.673482	-0.79487497	9.040505
1510674021248	4.711789	-0.8523358	8.954314
