timestamp	x	y	z
1511106635672	9.672	-1.733	1.417
1511106635692	9.596	-1.743	1.455
1511106635693	9.529	-1.752	1.426
1511106635716	9.462	-1.762	1.398
1511106635717	9.356	-1.771	1.494
1511106635727	9.232	-1.79	1.494
1511106635731	9.117	-1.819	1.522
1511106635746	9.012	-1.81	1.484
1511106635751	8.954	-1.81	1.426
1511106635764	8.935	-1.838	1.436
1511106635782	9.127	-1.905	1.407
1511106635791	9.261	-1.944	1.369
1511106635806	9.414	-1.992	1.292
1511106635811	9.577	-2.011	1.292
1511106635827	9.73	-2.039	1.264
1511106635837	9.826	-2.087	1.206
1511106635841	9.835	-2.126	1.206
1511106635851	9.768	-2.154	1.245
1511106635869	9.567	-2.135	1.235
1511106635906	9.567	-2.087	1.235
1511106635907	9.49	-2.001	1.216
1511106635911	9.423	-1.905	1.177
1511106635912	9.308	-1.81	1.206
1511106635915	9.04	-1.58	1.216
1511106635946	9.04	-1.666	1.216
1511106635948	8.935	-1.589	1.187
1511106635953	8.868	-1.551	1.158
1511106635960	8.887	-1.618	1.168
1511106635963	8.887	-1.618	1.235
1511106635982	8.992	-1.695	1.321
1511106635987	9.155	-1.771	1.35
1511106635997	9.682	-1.81	1.426
1511106636007	9.759	-1.867	1.407
1511106636017	9.969	-1.944	1.407
1511106636021	9.969	-1.944	1.494
1511106636047	9.854	-1.915	1.455
1511106636051	9.711	-1.915	1.407
1511106636063	9.577	-1.982	1.331
1511106636064	9.414	-1.934	1.369
1511106636075	9.28	-1.934	1.369
1511106636081	9.241	-1.857	1.379
1511106636091	9.366	-1.685	1.446
1511106636102	9.538	-1.599	1.494
1511106636111	9.854	-1.676	1.503
1511106636121	10.285	-1.656	1.513
1511106636133	10.735	-1.723	1.455
1511106636141	11.099	-1.819	1.455
1511106636151	11.301	-1.857	1.474
1511106636165	11.415	-1.867	1.455
1511106636171	11.444	-1.79	1.474
1511106636195	11.54	-1.541	1.637
1511106636201	11.511	-1.465	1.618
1511106636211	11.377	-1.379	1.522
1511106636225	11.214	-1.264	1.494
1511106636231	11.09	-1.187	1.503
1511106636241	10.898	-1.139	1.503
1511106636255	10.63	-1.149	1.484
1511106636261	10.333	-1.12	1.494
1511106636271	10.027	-1.13	1.474
1511106636285	9.73	-1.139	1.446
1511106636291	9.462	-1.13	1.398
1511106636301	9.203	-1.13	1.417
1511106636315	9.002	-1.091	1.407
1511106636321	8.878	-1.091	1.407
1511106636331	8.772	-1.053	1.379
1511106636345	8.686	-1.005	1.369
1511106636351	8.686	-0.967	1.35
1511106636361	8.753	-0.919	1.283
1511106636375	8.878	-0.928	1.302
1511106636381	8.992	-0.967	1.264
1511106636391	9.098	-1.053	1.264
1511106636405	9.136	-1.139	1.292
1511106636411	9.127	-1.235	1.302
1511106636444	9.069	-1.292	1.292
1511106636448	9.05	-1.388	1.273
1511106636458	9.098	-1.494	1.254
1511106636462	9.146	-1.58	1.264
1511106636466	9.241	-1.676	1.312
1511106636475	9.356	-1.752	1.379
1511106636482	9.443	-1.838	1.407
1511106636495	9.557	-1.925	1.426
1511106636501	9.701	-1.992	1.426
1511106636511	9.778	-2.039	1.522
1511106636526	9.854	-2.049	1.589
1511106636531	9.969	-2.03	1.628
1511106636543	10.103	-2.03	1.589
1511106636554	10.237	-2.03	1.513
1511106636561	10.295	-2.049	1.379
1511106636571	10.257	-2.068	1.264
1511106636584	9.979	-2.068	1.101
1511106636591	9.95	-2.049	1.101
1511106636601	9.73	-2.02	1.005
1511106636614	9.366	-1.992	0.881
1511106636621	9.261	-1.925	0.881
1511106636631	9.012	-1.857	0.909
1511106636643	8.82	-1.819	0.9
1511106636651	8.657	-1.829	0.9
1511106636661	8.581	-1.953	1.082
1511106636673	8.6	-2.049	0.996
1511106636681	8.619	-2.087	1.005
1511106636691	8.59	-2.049	1.091
1511106636705	8.715	-1.992	1.254
